Timestamp,LR,Type,Epoch,Accuracy,Precision,Recall,F1
2023-06-05T18:20:25.865744,0.1,LeNet5ReLUAvgPool,5,0.10000000149011612,0.009800000116229057,0.10000000149011612,0.017850635573267937
2023-06-05T18:20:37.410468,0.1,LeNet5ReLUAvgPool,6,0.10000000149011612,0.010280000045895576,0.10000000149011612,0.0186434518545866
2023-06-05T18:20:48.796093,0.1,LeNet5ReLUAvgPool,7,0.10000000149011612,0.010100000537931919,0.10000000149011612,0.018346959725022316
2023-06-05T18:21:00.644098,0.1,LeNet5ReLUAvgPool,8,0.10000000149011612,0.010280000045895576,0.10000000149011612,0.0186434518545866
2023-06-05T18:21:12.094602,0.1,LeNet5ReLUAvgPool,9,0.10000000149011612,0.011350000277161598,0.10000000149011612,0.020386170595884323
2023-06-05T18:21:23.435474,0.1,LeNet5ReLUAvgPool,10,0.10000000149011612,0.011350000277161598,0.10000000149011612,0.020386170595884323
2023-06-05T18:21:35.063354,0.1,LeNet5ReLUAvgPool,11,0.10000000149011612,0.00957999937236309,0.10000000149011612,0.017484942451119423
2023-06-05T18:21:46.423724,0.1,LeNet5ReLUAvgPool,12,0.10000000149011612,0.010089999996125698,0.10000000149011612,0.01833045668900013
2023-06-05T18:21:57.780175,0.1,LeNet5ReLUAvgPool,13,0.10000000149011612,0.009800000116229057,0.10000000149011612,0.017850635573267937
2023-06-05T18:22:09.304436,0.1,LeNet5ReLUAvgPool,14,0.10000000149011612,0.010280000045895576,0.10000000149011612,0.0186434518545866
2023-06-05T18:22:23.849145,0.1,LeNet5ReLUAvgPool,15,0.10000000149011612,0.011350000277161598,0.10000000149011612,0.020386170595884323
2023-06-05T18:22:36.312898,0.1,LeNet5ReLUAvgPool,16,0.10000000149011612,0.010320000350475311,0.10000000149011612,0.01870921067893505
2023-06-05T18:22:49.330767,0.1,LeNet5ReLUAvgPool,17,0.10000000149011612,0.010100000537931919,0.10000000149011612,0.018346959725022316
2023-06-05T18:23:03.791002,0.1,LeNet5ReLUAvgPool,18,0.10000000149011612,0.011350000277161598,0.10000000149011612,0.020386170595884323
2023-06-05T18:23:16.836397,0.1,LeNet5ReLUAvgPool,19,0.10000000149011612,0.010100000537931919,0.10000000149011612,0.018346959725022316
2023-06-05T18:23:29.478731,0.1,LeNet5ReLUAvgPool,20,0.10000000149011612,0.010280000045895576,0.10000000149011612,0.0186434518545866
2023-06-05T18:23:42.263866,0.01,LeNet5,1,0.9373906850814819,0.9388447999954224,0.9373906850814819,0.9378399848937988
2023-06-05T18:23:54.097017,0.01,LeNet5,2,0.9293802976608276,0.9301664233207703,0.9293802976608276,0.9291879534721375
2023-06-05T18:24:05.687962,0.01,LeNet5,3,0.9239824414253235,0.9258933067321777,0.9239824414253235,0.9241960644721985
2023-06-05T18:24:17.283242,0.01,LeNet5,4,0.8974819183349609,0.9014032483100891,0.8974819183349609,0.8984673619270325
2023-06-05T18:24:28.872366,0.01,LeNet5,5,0.92036372423172,0.9243286848068237,0.92036372423172,0.9209964871406555
2023-06-05T18:24:40.653197,0.01,LeNet5,6,0.9269596934318542,0.927627682685852,0.9269596934318542,0.9269018173217773
2023-06-05T18:24:51.985810,0.01,LeNet5,7,0.9121134877204895,0.9121538996696472,0.9121134877204895,0.9115713238716125
2023-06-05T18:25:03.639700,0.01,LeNet5,8,0.9231337308883667,0.9241119623184204,0.9231337308883667,0.9229832887649536
2023-06-05T18:25:15.271076,0.01,LeNet5,9,0.9194797277450562,0.9212943315505981,0.9194797277450562,0.9193300008773804
2023-06-05T18:25:26.619499,0.01,LeNet5,10,0.9174674153327942,0.918244481086731,0.9174674153327942,0.9164551496505737
2023-06-05T18:25:37.947716,0.01,LeNet5,11,0.9286307096481323,0.930422306060791,0.9286307096481323,0.9289464950561523
2023-06-05T18:25:49.514652,0.01,LeNet5,12,0.9288524389266968,0.9308860898017883,0.9288524389266968,0.9293457865715027
2023-06-05T18:26:01.076971,0.01,LeNet5,13,0.911605179309845,0.914794921875,0.911605179309845,0.9121311902999878
2023-06-05T18:26:12.534572,0.01,LeNet5,14,0.9327802658081055,0.9328683614730835,0.9327802658081055,0.9326340556144714
2023-06-05T18:26:23.792061,0.01,LeNet5,15,0.9325586557388306,0.9331256151199341,0.9325586557388306,0.9326834678649902
2023-06-05T18:26:35.129161,0.01,LeNet5,16,0.9129047393798828,0.9139496684074402,0.9129047393798828,0.9123620986938477
2023-06-05T18:26:46.678972,0.01,LeNet5,17,0.89776211977005,0.8992346525192261,0.89776211977005,0.8972686529159546
2023-06-05T18:26:57.948839,0.01,LeNet5,18,0.9145399332046509,0.9165664911270142,0.9145399332046509,0.9147682189941406
2023-06-05T18:27:09.418351,0.01,LeNet5,19,0.8957732915878296,0.9011412858963013,0.8957732915878296,0.8964994549751282
2023-06-05T18:27:20.944212,0.01,LeNet5,20,0.919224739074707,0.9203395843505859,0.919224739074707,0.9185452461242676
